Id,Response
33892,1
33902,6
33908,7
33917,3
33928,2
33939,3
33943,3
33944,8
33953,8
33954,2
33956,3
33958,8
33960,5
33963,8
33965,8
33966,1
33967,8
33969,8
33973,8
33984,8
33986,1
33987,6
33993,8
34003,1
34008,8
34012,8
34014,1
34019,1
34026,8
34038,8
34047,8
34050,3
34051,8
34058,8
34059,1
34061,8
34063,8
34064,6
34066,8
34077,8
34080,8
34081,8
34082,1
34088,1
34091,8
34093,8
34095,2
34096,8
34100,1
34102,8
34103,8
34108,4
34109,6
34121,4
34122,1
34124,8
34127,8
34130,1
34132,8
34136,8
34160,8
34163,3
34166,8
34174,6
34175,8
34183,8
34186,8
34191,8
34193,8
34194,8
34199,8
34203,8
34205,8
34207,8
34209,8
34210,8
34212,8
34214,8
34220,1
34222,6
34223,8
34231,8
34235,1
34238,8
34241,8
34243,8
34255,4
34256,1
34258,8
34262,8
34265,8
34268,8
34273,8
34279,8
34282,4
34286,8
34301,3
34303,8
34312,1
34315,8
34316,1
34317,8
34322,8
34325,4
34329,8
34330,4
34333,8
34337,8
34340,1
34341,5
34343,1
34353,8
34355,1
34357,8
34362,8
34365,8
34379,6
34382,8
34384,1
34385,8
34390,8
34404,8
34407,6
34408,5
34409,8
34415,8
34416,8
34418,8
34420,1
34422,8
34423,8
34427,1
34436,8
34439,8
34443,8
34448,8
34449,6
34450,8
34453,6
34470,8
34473,8
34475,8
34476,2
34483,8
34485,1
34494,3
34503,8
34505,1
34507,8
34512,8
34513,8
34514,3
34516,1
34517,8
34524,1
34526,3
34533,1
34535,8
34538,1
34543,4
34545,8
34548,4
34549,1
34558,3
34561,8
34573,8
34578,1
34582,8
34583,8
34584,3
34594,1
34600,8
34612,8
34613,6
34616,5
34619,8
34621,3
34627,8
34633,8
34634,8
34642,8
34644,8
34658,6
34668,8
34671,1
34675,1
34676,6
34686,8
34687,1
34692,3
34693,8
34711,8
34712,2
34722,8
34729,1
34731,1
34733,8
34735,8
34737,3
34738,8
34742,1
34746,1
34747,8
34750,8
34753,8
34755,8
34756,3
34759,8
34761,8
34773,8
34774,8
34783,1
34785,1
34793,1
34794,8
34796,8
34797,7
34806,6
34814,7
34817,8
34826,8
34828,8
34829,1
34832,8
34833,4
34836,2
34837,7
34838,8
34845,8
34846,8
34847,4
34859,8
34862,8
34865,4
34868,8
34878,2
34881,8
34885,8
34888,5
34892,4
34903,8
34904,1
34905,4
34907,3
34909,8
34912,8
34916,1
34923,8
34928,8
34931,3
34934,8
34935,8
34941,1
34944,8
34949,8
34953,8
34959,8
34962,8
34965,8
34975,1
34976,6
34978,8
34984,8
34986,8
34988,8
34990,8
34992,8
34993,8
34994,1
34997,8
34998,8
35000,8
35001,3
35003,7
35005,6
35010,8
35011,8
35014,8
35017,1
35025,8
35031,8
35034,8
35036,6
35038,8
35039,3
35040,8
35043,8
35045,8
35048,6
35054,3
35056,1
35058,1
35065,1
35066,1
35067,2
35069,8
35072,8
35074,1
35085,2
35086,8
35087,8
35089,3
35090,8
35095,3
35097,8
35101,8
35102,1
35103,8
35105,8
35106,6
35111,8
35118,3
35121,7
35135,5
35141,1
35142,4
35150,3
35152,8
35156,3
35160,8
35162,8
35163,8
35166,8
35169,1
35170,8
35171,1
35172,8
35175,8
35176,8
35182,8
35183,6
35187,8
35191,8
35195,8
35200,8
35201,3
35202,8
35205,6
35208,1
35210,8
35218,8
35227,5
35235,6
35236,8
35241,8
35251,1
35257,8
35260,1
35264,8
35271,8
35272,8
35277,8
35278,8
35279,8
35282,3
35289,8
35290,8
35292,3
35293,8
35294,8
35299,3
35311,3
35313,8
35321,8
35324,4
35325,8
35327,1
35329,8
35330,8
35337,1
35338,3
35342,8
35347,8
35349,1
35350,8
35353,8
35359,1
35361,8
35366,8
35367,8
35370,8
35375,8
35376,5
35385,8
35395,1
35397,8
35398,1
35401,6
35408,8
35413,2
35415,8
35417,2
35419,8
35427,5
35428,6
35437,8
35443,8
35444,6
35446,1
35448,6
35449,8
35450,8
35457,8
35462,1
35464,1
35467,4
35469,1
35473,8
35476,8
35480,6
35483,8
35484,4
35489,2
35492,4
35493,8
35494,8
35503,1
35506,8
35507,6
35518,6
35519,3
35523,2
35534,6
35542,1
35544,8
35554,8
35555,8
35556,1
35558,1
35560,3
35565,8
35566,8
35567,8
35569,8
35577,8
35582,8
35583,1
35586,3
35599,3
35608,1
35613,8
35623,8
35627,6
35630,8
35635,8
35638,8
35647,8
35649,2
35654,6
35657,1
35661,1
35662,8
35666,8
35676,8
35682,8
35692,8
35696,8
35697,1
35701,4
35718,8
35722,1
35724,3
35730,4
35738,8
35741,8
35744,1
35746,2
35749,8
35751,8
35757,3
35758,1
35762,8
35763,8
35764,8
35770,8
35778,8
35780,8
35787,6
35790,8
35796,4
35798,6
35800,8
35803,3
35809,8
35814,6
35817,8
35820,1
35826,8
35827,8
35833,8
35836,1
35841,1
35843,2
35844,8
35853,2
35854,8
35856,8
35857,1
35862,8
35869,8
35873,8
35875,1
35877,1
35880,4
35885,6
35888,8
35889,4
35890,8
35898,3
35903,1
35905,8
35911,4
35917,8
35923,1
35929,8
35936,8
35937,8
35939,3
35941,8
35942,8
35947,8
35949,3
35950,8
35952,8
35961,8
35968,8
35975,8
35988,8
35995,8
35996,4
36000,8
36004,8
36005,8
36028,3
36029,8
36030,8
36035,8
36040,1
36046,8
36048,3
36049,1
36051,1
36056,1
36065,8
36066,8
36068,6
36071,4
36080,8
36082,8
36084,1
36088,1
36089,8
36093,8
36094,1
36097,8
36102,8
36105,8
36108,8
36109,8
36119,1
36121,4
36124,8
36127,8
36133,8
36135,8
36141,1
36142,6
36147,1
36156,8
36158,8
36161,1
36162,8
36166,8
36170,8
36171,8
36172,1
36174,3
36182,8
36190,8
36191,4
36192,1
36199,8
36207,8
36211,8
36214,8
36222,6
36223,8
36225,4
36227,6
36235,8
36237,1
36238,8
36240,8
36242,8
36255,6
36256,1
36257,4
36260,1
36264,8
36265,1
36269,8
36272,8
36273,3
36277,8
36278,7
36283,8
36284,1
36287,3
36288,8
36292,1
36294,8
36297,8
36299,1
36300,8
36305,8
36306,1
36310,6
36312,6
36313,6
36319,1
36323,8
36330,8
36332,4
36333,8
36336,8
36340,8
36342,6
36343,8
36344,8
36350,3
36353,8
36356,8
36360,4
36366,1
36373,8
36376,6
36391,8
36397,6
36401,8
36418,8
36420,8
36424,1
36433,8
36434,8
36438,1
36439,8
36441,8
36445,8
36447,8
36449,8
36451,1
36459,7
36466,8
36468,6
36485,1
36498,6
36499,8
36506,1
36507,8
36508,5
36516,1
36517,8
36525,3
36527,8
36530,8
36531,5
36532,8
36557,8
36560,1
36570,3
36573,1
36574,8
36578,3
36582,8
36584,8
36585,8
36588,8
36589,8
36604,1
36623,8
36626,3
36634,4
36635,1
36644,8
36647,6
36657,8
36659,8
36660,8
36666,6
36668,1
36673,7
36674,8
36675,4
36681,8
36685,8
36690,8
36697,8
36706,8
36708,1
36720,4
36721,1
36727,8
36729,5
36730,1
36731,8
36735,5
36736,8
36740,3
36745,1
36747,8
36748,7
36753,8
36757,1
36758,8
36763,3
36764,8
36766,8
36771,1
36773,8
36788,1
36791,8
36799,1
36802,8
36805,8
36806,1
36809,8
36811,8
36815,8
36817,8
36822,4
36826,3
36829,3
36840,1
36841,8
36850,8
36851,1
36864,1
36865,8
36867,8
36869,8
36872,1
36889,1
36893,5
36896,1
36897,1
36900,8
36918,1
36921,8
36923,8
36925,8
36926,4
36927,8
36928,1
36929,8
36932,1
36933,8
36936,8
36937,1
36945,6
36948,8
36949,8
36952,4
36953,8
36956,4
36960,6
36974,8
36976,1
36977,8
36978,8
36979,8
36984,8
36986,3
36992,1
36993,8
37011,1
37014,8
37015,4
37016,8
37020,8
37021,8
37025,8
37034,8
37035,8
37045,8
37046,4
37047,1
37050,8
37055,3
37056,8
37061,8
37062,1
37077,8
37078,8
37079,8
37083,4
37091,4
37104,4
37109,8
37112,4
37114,1
37115,8
37117,8
37119,6
37120,1
37124,6
37126,3
37127,5
37129,1
37133,8
37134,8
37135,8
37136,4
37137,8
37149,3
37154,6
37165,8
37170,8
37174,3
37188,1
37194,3
37199,8
37202,2
37206,1
37215,8
37229,8
37230,8
37239,8
37242,4
37251,3
37258,8
37265,3
37267,8
37268,8
37271,8
37277,8
37282,3
37287,1
37288,8
37298,2
37304,3
37312,8
37314,8
37316,1
37318,8
37320,1
37321,5
37324,3
37325,8
37327,1
37334,8
37343,8
37347,8
37359,8
37363,6
37367,5
37368,1
37371,8
37373,8
37378,8
37386,8
37389,8
37392,8
37393,2
37397,8
37399,8
37401,1
37414,8
37417,8
37422,1
37423,8
37429,8
37430,8
37433,1
37437,8
37453,1
37454,8
37459,2
37462,4
37468,2
37469,1
37472,8
37473,1
37474,1
37477,5
37480,8
37481,8
37485,1
37488,1
37491,8
37494,8
37497,8
37501,8
37514,1
37519,8
37521,8
37528,3
37538,3
37543,8
37545,8
37551,8
37553,6
37557,8
37563,8
37566,1
37567,6
37568,6
37576,1
37577,4
37578,1
37580,8
37596,1
37597,7
37598,1
37602,8
37603,8
37606,1
37614,3
37619,8
37625,1
37626,3
37631,1
37634,1
37640,6
37643,5
37644,4
37646,3
37648,8
37653,8
37654,1
37662,3
37663,8
37665,8
37668,8
37670,8
37673,8
37674,6
37675,1
37681,3
37685,8
37687,8
37696,1
37704,5
37713,8
37714,8
37720,8
37723,8
37724,1
37733,1
37738,8
37746,4
37754,3
37755,8
37757,8
37768,1
37770,4
37782,8
37791,6
37802,1
37805,8
37810,1
37812,1
37819,1
37821,7
37823,8
37826,6
37830,8
37836,1
37843,8
37846,8
37847,3
37850,8
37855,7
37856,1
37861,8
37865,1
37866,8
37867,6
37869,8
37874,8
37877,5
37885,8
37886,3
37887,1
37892,1
37895,4
37896,8
37897,1
37899,8
37901,8
37903,8
37909,1
37912,1
37913,6
37920,4
37931,8
37936,4
37941,8
37944,4
37945,8
37949,8
37951,3
37952,5
37962,8
37964,3
37967,1
37970,1
37975,8
37976,8
37988,8
37990,8
37991,6
37993,1
37994,8
37995,8
37996,8
37999,1
38008,8
38011,1
38015,8
38016,4
38018,5
38021,8
38028,1
38029,3
38036,8
38037,3
38041,3
38046,8
38051,8
38054,8
38057,8
38060,4
38062,3
38067,6
38068,1
38073,8
38074,8
38076,2
38077,8
38079,8
38081,3
38083,8
38086,8
38089,6
38092,2
38097,8
38100,8
38103,3
38114,8
38117,8
38119,4
38121,8
38124,1
38129,2
38130,4
38132,8
38137,8
38141,8
38153,8
38154,8
38161,8
38163,3
38168,8
38177,8
38182,8
38183,8
38196,8
38201,8
38214,8
38215,8
38222,8
38236,8
38237,8
38238,6
38251,3
38252,8
38253,8
38255,8
38264,4
38266,8
38267,1
38269,8
38271,1
38272,1
38275,8
38277,3
38282,8
38283,1
38284,8
38288,8
38289,6
38300,8
38302,1
38304,8
38306,8
38307,8
38317,8
38319,3
38328,8
38342,8
38348,1
38354,6
38355,8
38356,8
38358,8
38368,6
38369,3
38396,8
38397,8
38399,8
38403,8
38407,1
38409,8
38412,1
38428,3
38429,4
38433,8
38434,3
38438,7
38465,4
38466,7
38470,8
38471,8
38474,5
38475,1
38484,8
38490,8
38499,8
38503,8
38505,8
38514,6
38516,8
38518,8
38522,8
38523,6
38526,8
38528,8
38530,4
38533,7
38537,8
38538,8
38544,8
38546,2
38555,8
38558,1
38560,8
38566,1
38573,1
38574,3
38576,1
38577,8
38583,6
38586,8
38593,8
38598,8
38601,5
38625,8
38626,1
38637,8
38642,8
38646,6
38649,8
38652,8
38653,8
38654,8
38656,1
38666,6
38667,1
38675,1
38678,3
38681,8
38703,8
38712,8
38715,8
38717,8
38732,8
38733,8
38735,8
38741,3
38746,8
38750,1
38767,2
38773,8
38775,8
38778,6
38779,1
38781,8
38784,8
38792,1
38801,8
38802,4
38811,8
38816,1
38818,4
38820,1
38822,4
38826,8
38838,8
38839,6
38844,3
38845,8
38848,6
38850,8
38851,8
38853,8
38867,1
38871,8
38878,3
38881,8
38883,1
38887,8
38893,1
38895,8
38901,8
38904,1
38917,6
38918,8
38919,1
38922,8
38927,8
38929,6
38942,8
38945,8
38946,3
38951,8
38958,8
38968,8
38971,3
38976,8
38978,8
38987,8
38988,8
38990,3
38991,6
38997,8
38998,8
39002,8
39015,8
39030,8
39031,1
39040,8
39042,1
39047,1
39049,8
39053,7
39060,3
39061,7
39066,8
39071,3
39073,6
39075,1
39076,8
39079,8
39082,3
39084,8
39086,6
39087,8
39090,8
39091,8
39096,1
39099,8
39102,3
39106,8
39108,3
39111,8
39114,1
39115,3
39117,8
39119,8
39123,8
39131,8
39146,3
39148,6
39149,8
39157,1
39160,3
39161,7
39163,8
39164,1
39177,4
39181,8
39186,8
39202,8
39205,8
39207,6
39208,8
39213,8
39217,8
39220,8
39228,8
39229,8
39233,6
39240,8
39244,1
39246,5
39249,8
39255,6
39256,8
39269,8
39274,1
39277,8
39288,8
39289,6
39290,1
39291,8
39293,8
39299,1
39307,6
39308,8
39316,8
39318,8
39319,8
39327,8
39337,2
39339,4
39342,8
39345,8
39353,8
39371,6
39373,2
39375,8
39382,2
39384,1
39387,8
39392,1
39395,1
39396,8
39402,8
39403,8
39406,5
39414,8
39418,3
39426,6
39428,1
39429,8
39432,3
39436,4
39439,4
39449,8
39452,8
39458,6
39460,6
39464,8
39466,8
39467,8
39470,3
39475,8
39476,8
39477,8
39481,8
39486,4
39489,1
39494,8
39496,2
39504,1
39506,1
39507,4
39508,8
39509,8
39514,4
39529,1
39532,8
39536,8
39539,8
39542,2
39545,8
39547,8
39548,8
39552,3
39555,8
39556,4
39557,8
39559,8
39586,4
39589,8
39595,8
39596,1
39597,5
39599,8
39605,1
39612,8
39615,5
39624,8
39626,8
39627,6
39633,3
39638,8
39643,8
39657,6
39659,1
39664,8
39665,1
39669,8
39691,8
39693,8
39698,4
39700,3
39709,8
39712,6
39713,1
39726,8
39730,8
39732,8
39740,8
39742,3
39755,2
39756,1
39759,8
39761,2
39763,3
39764,8
39769,1
39784,5
39786,8
39789,1
39790,8
39796,8
39797,8
39799,8
39802,8
39818,8
39825,8
39826,8
39830,8
39832,4
39833,8
39852,8
39853,8
39860,1
39865,6
39866,8
39867,8
39874,6
39882,8
39889,3
39893,8
39895,6
39898,6
39901,1
39907,8
39908,1
39910,8
39911,8
39924,1
39928,6
39929,8
39937,3
39939,8
39944,8
39948,7
39951,6
39958,8
39959,3
39967,8
39972,8
39975,8
39978,5
40004,8
40016,1
40026,8
40028,4
40036,1
40040,8
40041,8
40042,8
40043,8
40050,1
40052,3
40053,8
40061,8
40063,8
40078,3
40084,8
40085,8
40087,8
40090,1
40091,8
40093,8
40098,8
40099,3
40102,1
40104,8
40109,8
40113,7
40118,6
40122,4
40124,8
40125,6
40127,8
40129,8
40130,7
40131,8
40136,5
40146,8
40150,8
40151,6
40160,8
40162,8
40163,4
40171,5
40173,1
40181,3
40182,8
40184,4
40195,1
40197,8
40198,8
40209,8
40211,4
40212,6
40213,8
40224,2
40228,6
40237,8
40244,8
40250,8
40252,8
40257,8
40258,8
40262,8
40268,8
40273,5
40282,8
40285,1
40286,8
40298,8
40299,6
40311,8
40313,8
40314,8
40316,8
40317,8
40320,1
40327,8
40345,4
40346,8
40348,7
40357,8
40364,8
40367,8
40368,1
40376,2
40377,8
40378,5
40386,6
40388,8
40393,8
40405,4
40406,8
40413,8
40414,1
40415,8
40418,8
40423,3
40427,3
40428,8
40429,3
40432,3
40434,1
40435,8
40442,6
40447,1
40457,8
40458,8
40470,5
40471,1
40472,8
40477,4
40479,1
40483,8
40484,8
40486,8
40488,8
40492,6
40496,6
40498,3
40499,6
40504,8
40513,8
40514,8
40520,8
40523,3
40527,8
40537,6
40538,8
40540,8
40541,1
40548,8
40562,8
40563,8
40569,8
40570,8
40573,6
40574,1
40576,1
40577,3
40579,8
40589,8
40593,8
40599,1
40601,8
40610,8
40616,8
40624,8
40626,6
40630,8
40633,1
40644,8
40658,8
40663,1
40666,1
40673,4
40677,8
40680,8
40684,2
40690,1
40693,8
40702,3
40703,8
40704,8
40707,1
40709,3
40713,8
40723,1
40735,8
40742,3
40745,8
40749,8
40755,8
40762,8
40771,3
40773,8
40779,2
40783,5
40789,8
40791,8
40793,6
40795,8
40801,1
40815,4
40817,6
40822,8
40823,1
40825,8
40828,8
40833,6
40834,8
40847,8
40848,8
40854,8
40858,8
40859,1
40861,8
40864,8
40865,8
40866,3
40867,8
40871,8
40873,4
40881,8
40887,1
40898,8
40902,8
40905,8
40907,8
40908,1
40915,1
40923,7
40928,8
40929,8
40942,6
40947,8
40952,8
40958,8
40959,6
40960,4
40971,8
40979,4
40988,8
40989,8
40991,8
40993,1
41003,2
41006,7
41007,8
41008,3
41009,6
41015,8
41022,3
41023,8
41025,1
41026,1
41029,8
41030,1
41032,8
41036,8
41037,8
41038,8
41046,1
41053,8
41067,6
41069,8
41084,8
41089,8
41091,5
41095,1
41100,6
41102,8
41104,1
41109,1
41113,3
41119,8
41120,8
41126,1
41129,7
41141,8
41142,8
41147,8
41151,8
41155,6
41162,3
41169,8
41170,8
41175,8
41187,8
41190,8
41202,2
41207,1
41208,8
41214,4
41216,8
41218,3
41225,1
41226,8
41233,8
41240,4
41241,8
41242,8
41249,8
41251,8
41253,8
41254,8
41256,1
41259,4
41260,8
41261,1
41265,8
41274,8
41284,1
41296,1
41298,6
41300,8
41302,4
41311,8
41313,8
41314,8
41318,8
41320,8
41333,8
41353,8
41357,5
41360,3
41365,8
41370,6
41372,7
41375,8
41378,1
41379,8
41381,1
41382,8
41385,8
41392,8
41396,4
41406,8
41410,8
41419,7
41420,8
41421,8
41426,8
41429,8
41430,8
41444,3
41450,8
41451,1
41452,6
41454,8
41459,8
41463,8
41464,1
41465,8
41466,7
41467,8
41474,4
41478,8
41485,1
41488,8
41491,1
41503,8
41512,3
41516,8
41521,6
41525,8
41527,1
41531,5
41534,8
41535,6
41538,1
41542,5
41547,1
41548,8
41552,8
41560,8
41561,3
41567,8
41569,8
41578,3
41584,8
41587,8
41590,8
41592,1
41603,1
41608,8
41610,8
41617,1
41621,4
41622,8
41623,8
41626,8
41627,1
41630,8
41631,5
41632,1
41635,3
41647,1
41649,3
41651,8
41652,8
41653,8
41663,6
41670,8
41672,8
41673,2
41676,8
41677,6
41681,3
41685,8
41692,8
41695,8
41699,8
41702,8
41707,1
41708,8
41710,8
41713,6
41716,1
41718,8
41731,6
41735,8
41744,1
41746,6
41753,8
41754,6
41758,8
41759,3
41780,1
41785,8
41787,8
41803,1
41810,1
41812,8
41817,8
41824,8
41829,3
41844,8
41854,8
41855,8
41856,8
41860,6
41868,1
41870,8
41882,8
41885,1
41900,2
41901,8
41906,5
41909,8
41915,8
41923,8
41931,8
41935,8
41939,2
41942,8
41948,8
41950,8
41962,8
41969,1
41974,1
41977,8
41978,6
41980,8
41983,8
41988,1
41992,8
41994,1
41998,6
42003,6
42006,8
42008,8
42009,1
42015,8
42019,8
42020,1
42031,8
42035,3
42036,1
42042,4
42045,6
42049,8
42051,8
42052,1
42054,1
42057,8
42058,6
42059,8
42061,8
42067,1
42070,8
42071,4
42072,6
42076,6
42079,8
42080,8
42084,2
42085,8
42088,8
42089,1
42093,8
42096,3
42102,8
42119,8
42120,8
42121,8
42125,6
42135,8
42138,8
42143,5
42151,4
42156,2
42157,3
42164,8
42166,8
42168,8
42170,8
42175,8
42176,8
42178,8
42187,1
42200,8
42201,5
42204,8
42205,8
42206,1
42210,8
42212,1
42215,8
42219,4
42227,8
42229,8
42231,3
42238,8
42248,8
42250,8
42251,8
42252,8
42256,4
42257,1
42261,8
42278,7
42286,8
42292,6
42297,8
42299,6
42302,8
42307,8
42320,4
42322,4
42324,6
42326,8
42328,6
42329,3
42330,4
42331,8
42333,6
42334,8
42336,8
42340,8
42341,8
42345,8
42347,1
42349,8
42350,8
42354,8
42364,7
42366,8
42372,8
42392,8
42395,8
42400,5
42403,8
42417,8
42422,5
42429,8
42431,8
42432,3
42433,8
42437,8
42440,3
42443,1
42445,8
42447,8
42466,3
42471,3
42476,6
42488,3
42494,8
42502,4
42510,5
42513,8
42514,8
42516,8
42517,8
42521,8
42526,6
42530,8
42539,3
42541,1
42548,4
42549,4
42551,8
42552,1
42577,8
42580,1
42582,8
42589,8
42590,3
42591,8
42596,8
42597,4
42598,8
42600,8
42602,6
42612,1
42615,4
42618,8
42619,1
42620,2
42624,8
42629,3
42630,8
42637,8
42638,4
42642,8
42648,8
42650,8
42655,8
42670,4
42676,3
42679,8
42680,4
42681,6
42686,1
42688,4
42697,6
42700,8
42712,8
42726,4
42729,8
42731,8
42732,8
42735,8
42736,8
42742,3
42744,7
42746,8
42751,8
42756,1
42776,4
42785,3
42786,8
42794,8
42802,8
42806,8
42829,8
42831,3
42833,6
42834,8
42835,8
42837,2
42845,8
42847,1
42848,8
42849,3
42861,8
42864,4
42867,8
42869,6
42877,4
42881,5
42883,8
42886,8
42887,8
42890,5
42892,8
42898,8
42906,8
42908,2
42910,8
42913,3
42915,8
42918,5
42920,8
42921,4
42925,8
42930,1
42936,8
42937,8
42938,8
42940,8
42941,8
42942,8
42946,1
42950,8
42955,8
42957,4
42959,1
42960,8
42962,8
42963,8
42964,1
42965,8
42993,8
43002,1
43003,2
43006,8
43010,8
43012,2
43014,8
43016,3
43023,8
43030,1
43031,8
43032,4
43033,8
43034,8
43035,1
43042,8
43046,8
43048,4
43050,8
43052,8
43059,1
43061,8
43063,8
43066,8
43070,1
43078,8
43080,4
43084,8
43085,1
43087,8
43091,8
43102,1
43103,8
43105,8
43114,8
43117,3
43118,4
43121,1
43125,8
43132,1
43136,8
43138,8
43142,3
43148,5
43155,1
43167,4
43173,8
43186,3
43188,8
43190,8
43191,1
43194,1
43195,1
43196,8
43198,3
43203,6
43207,8
43218,4
43222,8
43226,4
43229,1
43238,8
43248,8
43252,8
43254,8
43257,8
43262,8
43263,8
43271,6
43273,8
43281,8
43285,8
43286,1
43288,8
43298,8
43301,8
43303,8
43306,8
43308,8
43309,1
43312,4
43314,7
43316,8
43320,8
43322,6
43323,8
43332,8
43334,7
43342,8
43343,6
43344,8
43350,8
43352,8
43353,1
43360,1
43361,8
43380,8
43391,8
43398,8
43399,8
43403,7
43407,6
43408,8
43413,8
43424,8
43425,1
43428,8
43429,8
43431,8
43432,8
43437,8
43444,5
43445,8
43446,4
43447,1
43452,8
43459,1
43465,8
43466,8
43470,8
43473,3
43475,8
43476,8
43477,2
43484,1
43488,1
43493,6
43497,8
43498,8
43500,5
43502,1
43504,6
43509,8
43510,1
43515,3
43517,8
43519,6
43520,8
43524,3
43532,3
43534,8
43535,8
43539,8
43540,8
43542,8
43546,8
43552,8
43554,6
43558,8
43570,5
43571,3
43577,3
43579,1
43580,1
43584,8
43595,8
43596,8
43599,1
43600,8
43602,8
43603,8
43605,6
43611,1
43612,1
43613,8
43619,8
43624,8
43626,8
43627,8
43629,8
43633,1
43635,6
43636,4
43641,4
43646,8
43655,8
43656,4
43663,8
43665,1
43668,3
43674,1
43677,6
43680,8
43685,6
43689,8
43692,8
43693,6
43694,8
43701,8
43705,6
43706,8
43710,3
43712,1
43720,8
43723,3
43724,8
43725,8
43736,6
43737,8
43738,8
43741,1
43744,8
43745,8
43751,6
43754,1
43756,4
43760,8
43762,4
43763,8
43765,8
43770,8
43774,8
43777,4
43786,8
43788,8
43790,8
43791,8
43794,8
43807,8
43808,8
43811,8
43813,8
43822,6
43825,8
43826,8
43830,8
43837,3
43839,5
43842,4
43844,1
43845,8
43852,8
43855,1
43866,8
43867,8
43873,8
43874,3
43879,1
43880,1
43890,8
43892,8
43894,8
43897,8
43904,1
43906,1
43908,1
43925,8
43929,1
43936,6
43943,1
43946,1
43948,8
43949,6
43953,8
43955,1
43956,8
43962,8
43963,8
43967,4
43970,8
43971,8
43972,8
43979,1
43981,7
43986,7
43988,2
43989,8
43993,8
43994,1
43996,8
43998,3
43999,8
44002,6
44003,8
44006,8
44007,5
44012,3
44013,1
44014,8
44031,6
44034,8
44038,5
44040,8
44041,1
44044,8
44047,8
44050,5
44056,8
44067,1
44071,6
44075,1
44081,1
44085,8
44087,8
44102,8
44103,8
44106,8
44109,8
44114,6
44119,1
44120,1
44126,8
44132,1
44133,8
44136,6
44137,4
44138,8
44140,1
44145,1
44146,8
44150,8
44159,8
44165,1
44166,8
44168,8
44178,8
44180,1
44183,8
44184,1
44188,4
44200,8
44211,1
44212,8
44213,1
44216,8
44217,6
44221,8
44226,6
44227,3
44230,8
44231,8
44236,8
44241,1
44243,3
44245,8
44252,3
44254,8
44255,8
44256,8
44264,6
44270,1
44272,8
44277,8
44283,8
44286,3
44287,8
44294,1
44297,8
44306,8
44317,8
44319,1
44320,8
44334,8
44337,1
44342,1
44346,8
44348,4
44349,8
44350,8
44352,8
44358,3
44359,8
44361,8
44368,8
44375,1
44381,2
44387,1
44389,5
44398,8
44400,3
44405,8
44413,8
44415,3
44428,8
44429,8
44431,1
44437,8
44439,8
44441,8
44443,8
44454,6
44457,1
44459,8
44466,1
44467,8
44469,8
44471,8
44475,8
44484,8
44494,8
44496,3
44499,8
44500,8
44504,2
44505,8
44506,1
44510,8
44513,8
44515,8
44522,1
44526,6
44531,1
44535,8
44537,8
44538,8
44559,8
44566,3
44569,8
44570,1
44580,8
44582,4
44592,8
44597,8
44599,8
44600,8
44606,1
44609,4
44611,8
44616,8
44620,3
44626,8
44627,4
44629,8
44630,1
44633,1
44635,6
44636,8
44639,6
44644,8
44653,3
44654,3
44655,6
44666,8
44667,1
44669,8
44671,8
44685,8
44687,6
44692,8
44698,5
44707,8
44717,6
44718,8
44722,8
44725,1
44727,8
44728,8
44731,8
44732,8
44736,1
44737,1
44743,4
44747,6
44749,4
44754,6
44756,8
44757,6
44761,1
44764,1
44766,8
44769,8
44771,6
44772,6
44776,8
44790,6
44794,6
44797,8
44798,8
44810,7
44811,1
44818,3
44819,3
44820,1
44827,8
44830,3
44835,8
44839,8
44840,8
44844,8
44856,4
44858,8
44869,8
44870,1
44875,1
44876,8
44877,8
44878,8
44881,1
44895,8
44909,1
44913,3
44915,8
44916,1
44917,8
44918,8
44919,3
44923,8
44933,8
44934,8
44937,8
44938,1
44939,8
44942,8
44943,3
44947,8
44950,1
44968,6
44970,3
44974,8
44982,8
44990,1
44992,8
44994,2
44995,8
44999,8
45003,8
45005,1
45006,8
45008,8
45010,8
45012,8
45013,8
45018,8
45019,8
45025,8
45026,8
45028,3
45029,4
45030,8
45032,8
45038,8
45039,1
45041,3
45045,1
45054,8
45057,8
45061,8
45064,8
45071,1
45076,2
45079,3
45083,1
45084,1
45085,1
45093,1
45095,1
45097,8
45099,8
45101,8
45102,7
45115,4
45119,8
45127,6
45128,1
45138,1
45141,8
45146,8
45151,8
45152,6
45155,8
45158,8
45169,1
45175,1
45183,6
45196,2
45198,8
45199,1
45200,5
45211,1
45213,6
45214,3
45216,1
45227,8
45234,1
45239,8
45240,8
45244,8
45246,8
45248,1
45251,1
45259,8
45263,2
45272,6
45282,3
45291,8
45294,8
45295,8
45301,1
45303,8
45305,7
45319,1
45321,8
45325,8
45333,3
45342,3
45343,1
45344,8
45345,1
45349,8
45350,8
45352,3
45355,8
45356,8
45357,6
45372,8
45373,3
45377,8
45378,8
45381,8
45383,8
45384,1
45389,8
45393,8
45395,8
45399,6
45400,2
45402,4
45408,1
45415,3
45419,8
45422,8
45423,8
45429,8
45431,8
45447,8
45448,4
45449,8
45450,8
45454,1
45456,3
45459,8
45460,2
45464,4
45465,8
45466,1
45467,6
45468,8
45472,8
45479,8
45480,8
45481,8
45496,1
45506,8
45512,8
45516,8
45521,4
45532,1
45534,8
45535,8
45540,8
45542,1
45544,8
45545,1
45550,8
45559,8
45560,1
45568,1
45573,8
